image_name,main_object_iou,best_class_method,best_class_iou,winner
9f/9f36c4be.jpg,0.9635953608247423,area_rug,0.9807131132591647,best_class
9f/9f6cf147.jpg,0.0,rug,0.0,tie
9f/9fcee137.jpg,0.7011059735066233,rug,0.7011059735066233,tie
a0/a0a83e62.jpg,0.0,carpet,0.0,tie
a2/a2c10d4f.jpg,0.0,area_rug,0.0005372252316783811,best_class
a3/a354be65.jpg,0.0,rug,0.08782064997741483,best_class
a3/a355c9b0.jpg,0.0,rug,0.0,tie
a5/a51dd9b7.jpg,0.03133623597228184,rug,0.00040759761962990136,main_object
aa/aa95b8aa.jpg,0.22878996331236898,area_rug,0.9864022662889519,best_class
ab/ab14547f.jpg,0.0,carpet,0.6223527386122324,best_class
ab/ab784771.jpg,0.0,area_rug,0.890573267933783,best_class
ae/ae216eed.jpg,0.0,area_rug,0.0,tie
b4/b44ec23f.jpg,0.42784577723378214,rug,0.4283788338388945,best_class
b5/b5269505.jpg,0.0,rug,0.000605766900896535,best_class
b5/b5514d9c.jpg,0.0,rug,0.5034914269911505,best_class
b5/b5b256c0.jpg,0.00014580235033388739,carpet,0.9831049235008339,best_class
b8/b82adf94.jpg,0.5350670501403375,carpet,0.5044298190102519,main_object
b8/b8ce6cbf.jpg,0.0,area_rug,0.0,tie
b9/b9e5f582.jpg,0.9894124263393403,carpet,0.7336024464831804,main_object
ba/ba64b33e.jpg,0.0,area_rug,0.0,tie
ba/ba9fccc8.jpg,0.2389261744966443,rug,0.0,main_object
ba/baf91bee.jpg,0.978369384359401,area_rug,0.0376001001001001,main_object
bb/bb09f081.jpg,0.9883667061306429,area_rug,0.0,main_object
bc/bc80fc9f.jpg,0.0,area_rug,0.0,tie
bc/bcb7af0e.jpg,0.0,area_rug,0.0,tie
bc/bce574bc.jpg,0.9917687343605953,carpet,0.0,main_object
bd/bd22a06a.jpg,0.34959753552618505,area_rug,0.0,main_object
bd/bd3c9e15.jpg,0.0,area_rug,0.7985497737175928,best_class
bd/bdd29338.jpg,0.0,carpet,0.0,tie
be/be8260a5.jpg,0.9410476097750949,carpet,0.0,main_object
bf/bfd81f8b.jpg,0.0,area_rug,0.0,tie
c0/c094b465.jpg,0.23148246829372268,rug,0.0,main_object
c1/c12cd74a.jpg,0.0,area_rug,0.004832778847837506,best_class
c2/c2764f4b.jpg,0.0,area_rug,0.0,tie
c3/c339ab63.jpg,0.16916368032468374,rug,0.0,main_object
c7/c7a55c2e.jpg,0.0,rug,0.007255655142979087,best_class
c8/c81d7d33.jpg,0.13872832369942195,rug,0.13867864641828215,main_object
c8/c8e096a3.jpg,0.0,area_rug,0.0,tie
cb/cbc47d7c.jpg,0.0,carpet,0.0,tie
cc/ccbf4a5b.jpg,0.9714957390537761,carpet,0.9426860564585116,main_object
d0/d09968ca.jpg,0.0,area_rug,0.4246908127208481,best_class
d1/d124f682.jpg,0.937612457329275,rug,0.9049993193574735,main_object
d2/d224d5b5.jpg,0.0039791666666666664,area_rug,0.0037042214145932345,main_object
d5/d50c75a0.jpg,0.0,rug,0.9604029662795579,best_class
d5/d584c562.jpg,0.0,carpet,0.06421833731606087,best_class
d7/d7f87110.jpg,0.8529036956125978,area_rug,0.9360972970187328,best_class
db/db84a9ff.jpg,0.0,rug,0.9722707000193911,best_class
dc/dc134e63.jpg,0.8195099580712788,area_rug,0.0008366609621601065,main_object
dc/dceae0cd.jpg,0.0,area_rug,0.004288519169163997,best_class
dd/dd06513d.jpg,0.9702402040671722,rug,0.0,main_object
dd/dda4ed8d.jpg,0.5015665052691541,rug,0.0,main_object
e0/e0cfa227.jpg,0.0,area_rug,0.2987623442149295,best_class
e5/e5722224.jpg,0.0,area_rug,0.0,tie
e6/e63956e3.jpg,0.5570679073450802,area_rug,0.8471881550193997,best_class
e9/e9c4028d.jpg,0.0,carpet,0.6741373233795777,best_class
ea/ea1ff0a4.jpg,0.02058132944700834,area_rug,0.9235328242838552,best_class
eb/ebdd8b5e.jpg,0.0,rug,0.1913672124176058,best_class
ef/efe63626.jpg,0.0,rug,0.0,tie
ef/effd7df5.jpg,0.0,carpet,0.6801874887326482,best_class
f1/f10cbde6.jpg,0.0,area_rug,0.0,tie
f1/f12d8c6f.jpg,0.505767148439339,area_rug,0.0,main_object
f2/f2a70afe.jpg,0.0,area_rug,0.0,tie
f4/f4094c37.jpg,0.0,area_rug,0.017032947835505397,best_class
f4/f42db37d.jpg,0.04329436038514443,area_rug,0.5672035858286089,best_class
f5/f54cda07.jpg,0.33676452821070435,area_rug,0.4923019406586684,best_class
f5/f55fd10e.jpg,0.0,rug,0.0,tie
f5/f5e5e60c.jpg,0.9894992322551884,area_rug,0.990338403606996,best_class
f6/f6ac4355.jpg,0.0,rug,0.0,tie
f7/f7334160.jpg,0.10443654705949788,area_rug,0.0,main_object
f8/f851c788.jpg,0.9124142206640016,rug,0.9763683915561367,best_class
f8/f863c15b.jpg,0.30556370392099347,rug,0.30590567561614335,best_class
f8/f8b05ebd.jpg,0.0,carpet,0.0,tie
f9/f943d2bb.jpg,0.0,area_rug,0.0,tie
fb/fbeafab7.jpg,0.0,area_rug,0.0,tie
fd/fd8fa433.jpg,0.0,area_rug,0.0,tie
fd/fdcc6da8.jpg,0.0,rug,0.0,tie
fd/fdd2c1f3.jpg,0.5416397430537079,area_rug,0.5477321071743194,best_class
